ID;914-11571;914-11571;915-12726;915-12726;1965-15211;1965-15211;1965-15212;1965-15212;1965-15213;1965-15213
00:00:32;83.9773;1;0;0;157.51;0;157.54;0;80;1
00:00:33;83.9773;1;0;0;159.71;0;155.54;0;82;1
00:00:34;83.9773;1;0;0;159.71;0;155.54;0;82;1
00:00:35;83.64511;1;0;0;159.71;0;155.54;0;82;1
00:00:36;83.64511;1;0;0;159.71;0;155.54;0;82;1
00:00:37;83.64511;1;0;0;161.91;0;153.54;0;84;1
00:00:38;83.64511;1;0;0;161.91;0;153.54;0;84;1
00:00:39;83.54881;1;0;0;161.91;0;153.54;0;84;1
00:00:40;83.54881;1;0;0;161.91;0;153.54;0;84;1
00:00:41;83.54881;1;0;0;164.11;0;151.54;0;86;1
00:00:42;83.54881;1;0;0;164.11;0;151.54;0;86;1
00:00:43;83.46855;1;0;0;164.11;0;151.54;0;86;1
00:00:44;83.46855;1;0;0;164.11;0;151.54;0;86;1
00:00:45;83.46855;1;0;0;166.31;0;149.54;0;88;1
00:00:46;83.40168;1;0;0;166.31;0;149.54;0;88;1
00:00:47;83.40168;1;0;0;166.31;0;149.54;0;88;1
00:00:48;83.40168;1;0;0;166.31;0;149.54;0;88;1
00:00:49;83.40168;1;0;0;168.51;0;147.54;0;90;1
00:00:50;83.40168;1;0;0;168.51;0;147.54;0;90;1
00:00:51;83.34596;1;0;0;168.51;0;147.54;0;90;1
00:00:52;83.34596;1;0;0;168.51;0;147.54;0;90;1
00:00:53;83.34596;1;0;0;170.71;0;145.54;0;92;1
00:00:54;83.34596;1;0;0;170.71;0;145.54;0;92;1
00:00:55;83.29952;1;0;0;170.71;0;145.54;0;92;1
00:00:56;83.29952;1;0;0;170.71;0;145.54;0;92;1
00:00:57;83.29952;1;0;0;172.91;0;143.54;0;94;1
00:00:58;83.29952;1;0;0;172.91;0;143.54;0;94;1
00:00:59;83.26081;1;0;0;172.91;0;143.54;0;94;1
00:01:00;83.26081;1;0;0;172.91;0;143.54;0;94;1
00:01:01;83.26081;1;0;0;175.11;0;141.54;0;94.5;1
00:01:02;83.26081;1;0;0;175.11;0;141.54;0;94.5;1
00:01:03;83.22856;1;0;0;175.11;0;141.54;0;94.5;1
00:01:04;83.22856;1;0;0;175.11;0;141.54;0;94.5;1
00:01:05;83.22856;1;0;0;177.31;0;139.54;0;94.42;1
00:01:06;83.22856;1;0;0;177.31;0;139.54;0;94.42;1
00:01:07;83.22856;1;0;0;177.31;0;139.54;0;94.42;1
00:01:08;83.22856;1;0;0;177.31;0;139.54;0;94.42;1
00:01:09;83.22856;1;0;0;179.51;0;137.54;0;94.28;1
00:01:10;83.22856;1;0;0;179.51;0;137.54;0;94.28;1
00:01:11;83.22856;1;0;0;179.51;0;137.54;0;94.28;1
00:01:12;83.22856;1;0;0;179.51;0;137.54;0;94.28;1
00:01:13;83.22856;1;0;0;181.71;0;135.54;0;94.07;1
00:01:14;83.22856;1;0;0;181.71;0;135.54;0;94.07;1
00:01:15;83.22856;1;0;0;181.71;0;135.54;0;94.07;1
00:01:16;83.22856;1;0;0;181.71;0;135.54;0;94.07;1
00:01:17;83.22856;1;0;0;182.93;0;133.54;0;93.87;1
00:01:18;83.22856;1;0;0;182.93;0;133.54;0;93.87;1
00:01:19;83.22856;1;0;0;182.93;0;133.54;0;93.87;1
00:01:20;83.22856;1;0;0;182.93;0;133.54;0;93.87;1
00:01:21;83.22856;1;0;0;182.93;0;131.54;0;93.67;1
00:01:22;83.22856;1;0;0;182.93;0;131.54;0;93.67;1
00:01:23;83.22856;1;0;0;182.93;0;131.54;0;93.67;1
00:01:24;83.22856;1;0;0;182.93;0;131.54;0;93.67;1
00:01:25;83.22856;1;0;0;182.93;0;129.54;0;93.34;1
00:01:26;83.22856;1;0;0;182.93;0;129.54;0;93.34;1
00:01:27;83.22856;1;0;0;182.93;0;129.54;0;93.34;1
00:01:28;83.22856;1;0;0;182.93;0;129.54;0;93.34;1
00:01:29;83.22856;1;0;0;182.93;0;127.54;0;92.93;1
00:01:30;83.22856;1;0;0;182.93;0;127.54;0;92.93;1
00:01:31;83.22856;1;0;0;182.93;0;127.54;0;92.93;1
00:01:32;83.22856;1;0;0;182.93;0;127.54;0;92.93;1
00:01:33;83.22856;1;0;0;182.93;0;125.54;0;92.52;1
00:01:34;83.22856;1;0;0;182.93;0;125.54;0;92.52;1
00:01:35;83.22856;1;0;0;182.93;0;125.54;0;92.52;1
00:01:36;83.22856;1;0;0;182.93;0;125.54;0;92.52;1
00:01:37;83.22856;1;0;0;182.93;0;123.54;0;92.13;1
00:01:38;83.22856;1;0;0;182.93;0;123.54;0;92.13;1
00:01:39;83.22856;1;0;0;182.93;0;123.54;0;92.13;1
00:01:40;83.22856;1;0;0;182.93;0;123.54;0;92.13;1
00:01:41;83.22856;1;0;0;182.93;0;121.54;0;91.71;1
00:01:42;83.22856;1;0;0;182.93;0;121.54;0;91.71;1
00:01:43;83.22856;1;0;0;182.93;0;121.54;0;91.71;1
00:01:44;83.22856;1;0;0;182.93;0;121.54;0;91.71;1
00:01:45;83.22856;1;0;0;182.93;0;119.54;0;91.25;1
00:01:46;83.22856;1;0;0;182.93;0;119.54;0;91.25;1
00:01:47;83.22856;1;0;0;182.93;0;119.54;0;91.25;1
00:01:48;83.22856;1;0;0;182.93;0;119.54;0;91.25;1
00:01:49;83.22856;1;0;0;182.93;0;117.54;0;90.08;1
00:01:50;83.22856;1;0;0;182.93;0;117.54;0;90.08;1
00:01:51;83.22856;1;0;0;182.93;0;117.54;0;90.08;1
00:01:52;83.22856;1;0;0;182.93;0;117.54;0;90.08;1
00:01:53;83.22856;1;0;0;182.93;0;115.54;0;89.01;1
00:01:54;83.22856;1;0;0;182.93;0;115.54;0;89.01;1
00:01:55;83.22856;1;0;0;182.93;0;115.54;0;89.01;1
00:01:56;83.22856;1;0;0;182.93;0;115.54;0;89.01;1
00:01:57;83.22856;1;0;0;182.93;0;113.54;0;88.7;1
00:01:58;83.22856;1;0;0;182.93;0;113.54;0;88.7;1
00:01:59;83.22856;1;0;0;182.93;0;113.54;0;88.7;1
00:02:00;83.22856;1;0;0;182.93;0;113.54;0;88.7;1
00:02:01;83.22856;1;0;0;182.93;0;111.54;0;88.45;1
00:02:02;83.22856;1;0;0;182.93;0;111.54;0;88.45;1
00:02:03;83.22856;1;0;0;182.93;0;111.54;0;88.45;1
00:02:04;83.22856;1;0;0;182.93;0;111.54;0;88.45;1
00:02:05;83.22856;1;0;0;182.93;0;109.54;0;88.23;1
00:02:06;83.22856;1;0;0;182.93;0;109.54;0;88.23;1
00:02:07;83.22856;1;0;0;182.93;0;109.54;0;88.23;1
00:02:08;83.22856;1;0;0;182.93;0;109.54;0;88.23;1
00:02:09;83.22856;1;0;0;182.93;0;107.54;0;88.05;1
00:02:10;83.22856;1;0;0;182.93;0;107.54;0;88.05;1
00:02:11;83.22856;1;0;0;182.93;0;107.54;0;88.05;1
00:02:12;83.22856;1;0;0;182.93;0;107.54;0;88.05;1
00:02:13;83.22856;1;0;0;182.93;0;105.54;0;87.9;1
00:02:14;83.22856;1;0;0;182.93;0;105.54;0;87.9;1
00:02:15;83.22856;1;0;0;182.93;0;105.54;0;87.9;1
00:02:16;83.22856;1;0;0;182.93;0;105.54;0;87.9;1
00:02:17;83.22856;1;0;0;182.93;0;103.54;0;87.78;1
00:02:18;83.22856;1;0;0;182.93;0;103.54;0;87.78;1
00:02:19;83.22856;1;0;0;182.93;0;103.54;0;87.78;1
00:02:20;83.22856;1;0;0;182.93;0;103.54;0;87.78;1
00:02:21;83.22856;1;0;0;182.93;0;101.54;0;87.68;1
00:02:22;83.22856;1;0;0;182.93;0;101.54;0;87.68;1
00:02:23;83.22856;1;0;0;182.93;0;101.54;0;87.68;1
00:02:24;83.22856;1;0;0;182.93;0;101.54;0;87.68;1
00:02:25;83.22856;1;0;0;182.93;0;99.54;0;87.59;1
00:02:26;83.22856;1;0;0;182.93;0;99.54;0;87.59;1
00:02:27;83.22856;1;0;0;182.93;0;99.54;0;87.59;1
00:02:28;83.22856;1;0;0;182.93;0;99.54;0;87.59;1
00:02:29;83.22856;1;0;0;182.93;0;97.54;0;87.52;1
00:02:30;83.22856;1;0;0;182.93;0;97.54;0;87.52;1
00:02:31;83.22856;1;0;0;182.93;0;97.54;0;87.52;1
00:02:32;83.22856;1;0;0;182.93;0;97.54;0;87.52;1
00:02:33;83.22856;1;0;0;182.93;0;95.54;0;87.46;1
00:02:34;83.22856;1;0;0;182.93;0;95.54;0;87.46;1
00:02:35;83.22856;1;0;0;182.93;0;95.54;0;87.46;1
00:02:36;83.22856;1;0;0;182.93;0;95.54;0;87.46;1
00:02:37;83.22856;1;0;0;182.93;0;93.54;0;87.41;1
00:02:38;83.22856;1;0;0;182.93;0;93.54;0;87.41;1
00:02:39;83.22856;1;0;0;182.93;0;93.54;0;87.41;1
00:02:40;83.22856;1;0;0;182.93;0;93.54;0;87.41;1
00:02:41;83.22856;1;0;0;182.93;0;92.77;0;87.37;1
00:02:42;83.22856;1;0;0;182.93;0;92.77;0;87.37;1
00:02:43;83.22856;1;0;0;182.93;0;92.77;0;87.37;1
00:02:44;83.22856;1;0;0;182.93;0;92.77;0;87.37;1
00:02:45;83.22856;1;0;0;182.93;0;92.77;0;87.33;1
00:02:46;83.22856;1;0;0;182.93;0;92.77;0;87.33;1
00:02:47;83.22856;1;0;0;182.93;0;92.77;0;87.33;1
00:02:48;83.22856;1;0;0;182.93;0;92.77;0;87.33;1
00:02:49;83.22856;1;0;0;182.93;0;92.77;0;87.3;1
00:02:50;83.22856;1;0;0;182.93;0;92.77;0;87.3;1
00:02:51;83.22856;1;0;0;182.93;0;92.77;0;87.3;1
00:02:52;83.22856;1;0;0;182.93;0;92.77;0;87.3;1
00:02:53;83.22856;1;0;0;182.93;0;92.77;0;87.28;1
00:02:54;83.22856;1;0;0;182.93;0;92.77;0;87.28;1
00:02:55;83.22856;1;0;0;182.93;0;92.77;0;87.28;1
00:02:56;83.22856;1;0;0;182.93;0;92.77;0;87.28;1
00:02:57;83.22856;1;0;0;182.93;0;92.77;0;87.26;1
00:02:58;83.22856;1;0;0;182.93;0;92.77;0;87.26;1
00:02:59;83.22856;1;0;0;182.93;0;92.77;0;87.26;1
00:03:00;83.22856;1;0;0;182.93;0;92.77;0;87.26;1
00:03:01;83.22856;1;0;0;182.93;0;92.77;0;87.24;1
00:03:02;83.22856;1;0;0;182.93;0;92.77;0;87.24;1
00:03:03;83.22856;1;0;0;182.93;0;92.77;0;87.24;1
00:03:04;83.22856;1;0;0;182.93;0;92.77;0;87.24;1
00:03:05;83.22856;1;0;0;182.93;0;92.77;0;87.23;1
00:03:06;83.22856;1;0;0;182.93;0;92.77;0;87.23;1
00:03:07;83.22856;1;0;0;182.93;0;92.77;0;87.23;1
00:03:08;83.22856;1;0;0;182.93;0;92.77;0;87.23;1
00:03:09;83.22856;1;0;0;182.93;0;92.77;0;87.22;1
00:03:10;83.22856;1;0;0;182.93;0;92.77;0;87.22;1
00:03:11;83.22856;1;0;0;182.93;0;92.77;0;87.22;1
00:03:12;83.22856;1;0;0;182.93;0;92.77;0;87.22;1
00:03:13;83.22856;1;0;0;182.93;0;92.77;0;87.22;1
00:03:14;83.22856;1;0;0;182.93;0;92.77;0;87.21;1
00:03:15;83.22856;1;0;0;182.93;0;92.77;0;87.21;1
00:03:16;83.22856;1;0;0;182.93;0;92.77;0;87.21;1
00:03:17;83.22856;1;0;0;182.93;0;92.77;0;87.21;1
00:03:18;83.22856;1;0;0;182.93;0;92.77;0;87.2;1
00:03:19;83.22856;1;0;0;182.93;0;92.77;0;87.2;1
00:03:20;83.22856;1;0;0;182.93;0;92.77;0;87.2;1
00:03:21;83.22856;1;0;0;182.93;0;92.77;0;89.2;1
00:03:22;83.22856;1;0;0;182.93;0;92.77;0;89.2;1
00:03:23;83.22856;1;0;0;182.93;0;92.77;0;89.2;1
00:03:24;83.22856;1;0;0;182.93;0;92.77;0;89.2;1
00:03:25;83.22856;1;0;0;182.93;0;92.77;0;91.2;1
00:03:26;83.22856;1;0;0;182.93;0;92.77;0;91.2;1
00:03:27;83.22856;1;0;0;182.93;0;92.77;0;91.2;1
00:03:28;83.22856;1;0;0;182.93;0;92.77;0;91.2;1
00:03:29;83.22856;1;0;0;182.93;0;92.77;0;93.2;1
00:03:30;83.22856;1;0;0;182.93;0;92.77;0;93.2;1
00:03:31;83.22856;1;0;0;182.93;0;92.77;0;93.2;1
00:03:32;83.22856;1;0;0;182.93;0;92.77;0;93.2;1
00:03:33;83.22856;1;0;0;182.93;0;92.77;0;95.2;1
00:03:34;83.22856;1;0;0;182.93;0;92.77;0;95.2;1
00:03:35;83.22856;1;0;0;182.93;0;92.77;0;95.2;1
00:03:36;83.22856;1;0;0;182.93;0;92.77;0;95.2;1
00:03:37;83.22856;1;0;0;182.93;0;92.77;0;97.2;1
00:03:38;83.22856;1;0;0;182.93;0;92.77;0;97.2;1
00:03:39;83.22856;1;0;0;182.93;0;92.77;0;97.2;1
00:03:40;83.22856;1;0;0;182.93;0;92.77;0;97.2;1
00:03:41;83.22856;1;0;0;182.93;0;92.77;0;97.85;1
00:03:42;83.22856;1;0;0;182.93;0;92.77;0;97.85;1
00:03:43;83.22856;1;0;0;182.93;0;92.77;0;97.85;1
00:03:44;83.22856;1;0;0;182.93;0;92.77;0;97.85;1
00:03:45;83.22856;1;0;0;182.93;0;92.77;0;98.2;1
00:03:46;83.22856;1;0;0;182.93;0;92.77;0;98.2;1
00:03:47;83.22856;1;0;0;182.93;0;92.77;0;98.2;1
00:03:48;83.22856;1;0;0;182.93;0;92.77;0;98.2;1
00:03:49;83.22856;1;0;0;182.93;0;92.77;0;98.51;1
00:03:50;83.22856;1;0;0;182.93;0;92.77;0;98.51;1
00:03:51;83.22856;1;0;0;182.93;0;92.77;0;98.51;1
00:03:52;83.22856;1;0;0;182.93;0;92.77;0;98.51;1
00:03:53;83.22856;1;0;0;182.93;0;92.77;0;98.76;1
00:03:54;83.22856;1;0;0;182.93;0;92.77;0;98.76;1
00:03:55;83.22856;1;0;0;182.93;0;92.77;0;98.76;1
00:03:56;83.22856;1;0;0;182.93;0;92.77;0;98.76;1
00:03:57;83.22856;1;0;0;182.93;0;92.77;0;99.03;1
00:03:58;83.22856;1;0;0;182.93;0;92.77;0;99.03;1
00:03:59;83.22856;1;0;0;182.93;0;92.77;0;99.03;1
00:04:00;83.22856;1;0;0;182.93;0;92.77;0;99.03;1
00:04:01;83.22856;1;0;0;182.93;0;92.77;0;99.31;1
00:04:02;83.22856;1;0;0;182.93;0;92.77;0;99.31;1
00:04:03;83.22856;1;0;0;182.93;0;92.77;0;99.31;1
00:04:04;83.22856;1;0;0;182.93;0;92.77;0;99.31;1
00:04:05;83.22856;1;0;0;182.93;0;92.77;0;99.68;1
00:04:06;83.22856;1;0;0;182.93;0;92.77;0;99.68;1
00:04:07;83.22856;1;0;0;182.93;0;92.77;0;99.68;1
00:04:08;83.22856;1;0;0;182.93;0;92.77;0;99.68;1
00:04:09;83.22856;1;0;0;182.93;0;92.77;0;100.14;1
00:04:10;83.22856;1;0;0;182.93;0;92.77;0;100.14;1
00:04:11;83.22856;1;0;0;182.93;0;92.77;0;100.14;1
00:04:12;83.22856;1;0;0;182.93;0;92.77;0;100.14;1
00:04:13;83.22856;1;0;0;182.93;0;92.77;0;100.58;1
00:04:14;83.22856;1;0;0;182.93;0;92.77;0;100.58;1
00:04:15;83.22856;1;0;0;182.93;0;92.77;0;100.58;1
00:04:16;83.22856;1;0;0;182.93;0;92.77;0;100.58;1
00:04:17;83.22856;1;0;0;182.93;0;92.77;0;102.08;1
00:04:18;83.22856;1;0;0;182.93;0;92.77;0;102.08;1
00:04:19;83.22856;1;0;0;182.93;0;92.77;0;102.08;1
00:04:20;83.22856;1;0;0;182.93;0;92.77;0;102.08;1
00:04:21;83.22856;1;0;0;182.93;0;92.77;0;102.58;1
00:04:22;83.22856;1;0;0;182.93;0;92.77;0;102.58;1
00:04:23;83.22856;1;0;0;182.93;0;92.77;0;102.58;1
00:04:24;83.22856;1;0;0;182.93;0;92.77;0;102.58;1
00:04:25;83.22856;1;0;0;182.93;0;92.77;0;103.05;1
00:04:26;83.22856;1;0;0;182.93;0;92.77;0;103.05;1
00:04:27;83.22856;1;0;0;182.93;0;92.77;0;103.05;1
00:04:28;83.22856;1;0;0;182.93;0;92.77;0;103.05;1
00:04:29;83.22856;1;0;0;182.93;0;92.77;0;102.38;1
00:04:30;83.22856;1;0;0;182.93;0;92.77;0;102.38;1
00:04:31;83.22856;1;0;0;182.93;0;92.77;0;102.38;1
00:04:32;83.22856;1;0;0;182.93;0;92.77;0;102.38;1
00:04:33;83.22856;1;0;0;182.93;0;92.77;0;103.04;1
00:04:34;83.22856;1;0;0;182.93;0;92.77;0;103.04;1
00:04:35;83.22856;1;0;0;182.93;0;92.77;0;103.04;1
00:04:36;83.22856;1;0;0;182.93;0;92.77;0;103.04;1
00:04:37;83.22856;1;0;0;182.93;0;92.77;0;102.84;1
00:04:38;83.22856;1;0;0;182.93;0;92.77;0;102.84;1
00:04:39;83.22856;1;0;0;182.93;0;92.77;0;102.84;1
00:04:40;83.22856;1;0;0;182.93;0;92.77;0;102.84;1
00:04:41;83.22856;1;0;0;182.93;0;92.77;0;103.04;1
00:04:42;83.22856;1;0;0;182.93;0;92.77;0;103.04;1
00:04:43;83.22856;1;0;0;182.93;0;92.77;0;103.04;1
00:04:44;83.22856;1;0;0;182.93;0;92.77;0;103.04;1
00:04:45;83.22856;1;0;0;182.93;0;92.77;0;103.52;1
00:04:46;83.22856;1;0;0;182.93;0;92.77;0;103.52;1
00:04:47;83.22856;1;0;0;182.93;0;92.77;0;103.52;1
00:04:48;83.22856;1;0;0;182.93;0;92.77;0;103.52;1
00:04:49;83.22856;1;0;0;182.93;0;92.77;0;104.25;1
00:04:50;83.22856;1;0;0;182.93;0;92.77;0;104.25;1
00:04:51;83.22856;1;0;0;182.93;0;92.77;0;104.25;1
00:04:52;83.22856;1;0;0;182.93;0;92.77;0;104.25;1
00:04:53;83.22856;1;0;0;182.93;0;92.77;0;104.66;1
00:04:54;83.22856;1;0;0;182.93;0;92.77;0;104.66;1
00:04:55;83.22856;1;0;0;182.93;0;92.77;0;104.66;1
00:04:56;83.22856;1;0;0;182.93;0;92.77;0;104.66;1
00:04:57;83.22856;1;0;0;182.93;0;92.77;0;105.22;1
00:04:58;83.22856;1;0;0;182.93;0;92.77;0;105.22;1
00:04:59;83.22856;1;0;0;182.93;0;92.77;0;105.22;1
00:05:00;83.22856;1;0;0;182.93;0;92.77;0;105.22;1
00:05:01;83.22856;1;0;0;182.93;0;92.77;0;105.65;1
00:05:02;83.22856;1;0;0;182.93;0;92.77;0;105.65;1
00:05:03;83.22856;1;0;0;182.93;0;92.77;0;105.65;1
00:05:04;83.22856;1;0;0;182.93;0;92.77;0;105.65;1
00:05:05;83.22856;1;0;0;182.93;0;92.77;0;105.98;1
00:05:06;83.22856;1;0;0;182.93;0;92.77;0;105.98;1
00:05:07;83.22856;1;0;0;182.93;0;92.77;0;105.98;1
00:05:08;83.22856;1;0;0;182.93;0;92.77;0;105.98;1
00:05:09;83.22856;1;0;0;182.93;0;92.77;0;106.27;1
00:05:10;83.22856;1;0;0;182.93;0;92.77;0;106.27;1
00:05:11;83.22856;1;0;0;182.93;0;92.77;0;106.27;1
00:05:12;83.22856;1;0;0;182.93;0;92.77;0;106.27;1
00:05:13;83.22856;1;0;0;182.93;0;92.77;0;106.53;1
00:05:14;83.22856;1;0;0;182.93;0;92.77;0;106.53;1
00:05:15;83.22856;1;0;0;182.93;0;92.77;0;106.53;1
00:05:16;83.22856;1;0;0;182.93;0;92.77;0;106.53;1
00:05:17;83.22856;1;0;0;182.93;0;92.77;0;106.7;1
00:05:18;83.22856;1;0;0;182.93;0;92.77;0;106.7;1
00:05:19;83.22856;1;0;0;182.93;0;92.77;0;106.7;1
00:05:20;83.22856;1;0;0;182.93;0;92.77;0;106.7;1
00:05:21;83.22856;1;0;0;182.93;0;92.77;0;106.78;1
00:05:22;83.22856;1;0;0;182.93;0;92.77;0;106.78;1
00:05:23;83.22856;1;0;0;182.93;0;92.77;0;106.78;1
00:05:24;83.22856;1;0;0;182.93;0;92.77;0;106.78;1
00:05:25;83.22856;1;0;0;182.93;0;92.77;0;106.91;1
00:05:26;83.22856;1;0;0;182.93;0;92.77;0;106.91;1
00:05:27;83.22856;1;0;0;182.93;0;92.77;0;106.91;1
00:05:28;83.22856;1;0;0;182.93;0;92.77;0;106.91;1
00:05:29;83.22856;1;0;0;182.93;0;92.77;0;106.98;1
00:05:30;83.22856;1;0;0;182.93;0;92.77;0;106.98;1
00:05:31;83.22856;1;0;0;182.93;0;92.77;0;106.98;1
00:05:32;83.22856;1;0;0;182.93;0;92.77;0;106.98;1
00:05:33;83.22856;1;0;0;182.93;0;92.77;0;107.03;1
00:05:34;83.22856;1;0;0;182.93;0;92.77;0;107.03;1
00:05:35;83.22856;1;0;0;182.93;0;92.77;0;107.03;1
00:05:36;83.22856;1;0;0;182.93;0;92.77;0;107.03;1
00:05:37;83.22856;1;0;0;182.93;0;92.77;0;106.99;1
00:05:38;83.22856;1;0;0;182.93;0;92.77;0;106.99;1
00:05:39;83.22856;1;0;0;182.93;0;92.77;0;106.99;1
00:05:40;83.22856;1;0;0;182.93;0;92.77;0;106.99;1
00:05:41;83.22856;1;0;0;182.93;0;92.77;0;106.93;1
00:05:42;83.22856;1;0;0;182.93;0;92.77;0;106.93;1
00:05:43;83.22856;1;0;0;182.93;0;92.77;0;106.93;1
00:05:44;83.22856;1;0;0;182.93;0;92.77;0;106.93;1
00:05:45;83.22856;1;0;0;182.93;0;92.77;0;106.9;1
00:05:46;83.22856;1;0;0;182.93;0;92.77;0;106.9;1
00:05:47;83.22856;1;0;0;182.93;0;92.77;0;106.9;1
00:05:48;83.22856;1;0;0;182.93;0;92.77;0;106.9;1
00:05:49;83.22856;1;0;0;182.93;0;92.77;0;106.85;1
00:05:50;83.22856;1;0;0;182.93;0;92.77;0;106.85;1
00:05:51;83.22856;1;0;0;182.93;0;92.77;0;106.85;1
00:05:52;83.22856;1;0;0;182.93;0;92.77;0;106.85;1
00:05:53;83.22856;1;0;0;182.93;0;92.77;0;106.78;1
00:05:54;83.22856;1;0;0;182.93;0;92.77;0;106.78;1
00:05:55;83.22856;1;0;0;182.93;0;92.77;0;106.78;1
00:05:56;83.22856;1;0;0;182.93;0;92.77;0;106.78;1
00:05:57;83.22856;1;0;0;182.93;0;92.77;0;106.65;1
00:05:58;83.22856;1;0;0;182.93;0;92.77;0;106.65;1
00:05:59;83.22856;1;0;0;182.93;0;92.77;0;106.65;1
00:06:00;83.22856;1;0;0;182.93;0;92.77;0;106.65;1
00:06:01;83.22856;1;0;0;182.93;0;92.77;0;106.55;1
00:06:02;83.22856;1;0;0;182.93;0;92.77;0;106.55;1
00:06:03;83.22856;1;0;0;182.93;0;92.77;0;106.55;1
00:06:04;83.22856;1;0;0;182.93;0;92.77;0;106.55;1
00:06:05;83.22856;1;0;0;182.93;0;92.77;0;106.4;1
00:06:06;83.22856;1;0;0;182.93;0;92.77;0;106.4;1
00:06:07;83.22856;1;0;0;182.93;0;92.77;0;106.4;1
00:06:08;83.22856;1;0;0;182.93;0;92.77;0;106.4;1
00:06:09;83.22856;1;0;0;182.93;0;92.77;0;106.23;1
00:06:10;83.22856;1;0;0;182.93;0;92.77;0;106.23;1
00:06:11;83.22856;1;0;0;182.93;0;92.77;0;106.23;1
00:06:12;83.22856;1;0;0;182.93;0;92.77;0;106.23;1
00:06:13;83.22856;1;0;0;182.93;0;92.77;0;106.03;1
00:06:14;83.22856;1;0;0;182.93;0;92.77;0;106.03;1
00:06:15;83.22856;1;0;0;182.93;0;92.77;0;106.03;1
00:06:16;83.22856;1;0;0;182.93;0;92.77;0;106.03;1
00:06:17;83.22856;1;0;0;182.93;0;92.77;0;105.78;1
00:06:18;83.22856;1;0;0;182.93;0;92.77;0;105.78;1
00:06:19;83.22856;1;0;0;182.93;0;92.77;0;105.78;1
00:06:20;83.22856;1;0;0;182.93;0;92.77;0;105.78;1
00:06:21;83.22856;1;0;0;182.93;0;92.77;0;105.53;1
00:06:22;83.22856;1;0;0;182.93;0;92.77;0;105.53;1
00:06:23;83.22856;1;0;0;182.93;0;92.77;0;105.53;1
00:06:24;83.22856;1;0;0;182.93;0;92.77;0;105.53;1
