00:01:40,1.5000,60.0000
00:01:41,1.4960,59.9910
00:01:42,1.4960,59.9840
00:01:43,1.4910,59.9770
00:01:44,1.4970,59.9730
00:01:45,1.4910,59.9700
00:01:46,1.4870,59.9690
00:01:47,1.4970,59.9690
00:01:48,1.4950,59.9710
00:01:49,1.5030,59.9730
00:01:50,1.5200,59.9760
00:01:51,1.5000,59.9800
00:01:52,1.5000,59.9840
00:01:53,1.4890,59.9880
00:01:54,1.4830,59.9940
00:01:55,1.5020,59.9990
00:01:56,1.4950,60.0050
00:01:57,1.4960,60.0100
00:01:58,1.4840,60.0150
00:01:59,1.5070,60.0200
00:02:00,1.4930,60.0240
00:02:01,1.4890,60.0270
00:02:02,1.4880,60.0290
00:02:03,1.4970,60.0300
00:02:04,1.5030,60.0310
00:02:05,1.5020,60.0320
00:02:06,1.4960,60.0320
00:02:07,1.5080,60.0310
00:02:08,1.4900,60.0300
00:02:09,1.4980,60.0280
00:02:10,1.5170,60.0260
00:02:11,1.4820,60.0250
00:02:12,1.4960,60.0230
00:02:13,1.5020,60.0210
00:02:14,1.5150,60.0190
00:02:15,1.4950,60.0160
00:02:16,1.5010,60.0130
00:02:17,1.5060,60.0110
00:02:18,1.4980,60.0090
00:02:19,1.4920,60.0080
00:02:20,1.4820,60.0080
00:02:21,1.4870,60.0080
00:02:22,1.4970,60.0100
00:02:23,1.5100,60.0120
00:02:24,1.5020,60.0130
00:02:25,1.4920,60.0140
00:02:26,1.4990,60.0140
00:02:27,1.5200,60.0130
00:02:28,1.5110,60.0110
00:02:29,1.5210,60.0090
00:02:30,1.4940,60.0060
00:02:31,1.5010,60.0030
00:02:32,1.4900,60.0000
00:02:33,1.4940,59.9970
00:02:34,1.4880,59.9960
00:02:35,1.5010,59.9950
00:02:36,1.5000,59.9960
00:02:37,1.5030,59.9980
00:02:38,1.5090,60.0010
00:02:39,1.5040,60.0040
00:02:40,1.4930,60.0060
00:02:41,1.4960,60.0090
00:02:42,1.5000,60.0120
00:02:43,1.4840,60.0130
00:02:44,1.4980,60.0130
00:02:45,1.5020,60.0130
00:02:46,1.4910,60.0130
00:02:47,1.4970,60.0110
00:02:48,1.4930,60.0100
00:02:49,1.5010,60.0090
00:02:50,1.5120,60.0090
00:02:51,1.5050,60.0100
00:02:52,1.5090,60.0110
00:02:53,1.5000,60.0120
00:02:54,1.5010,60.0130
00:02:55,1.5010,60.0150
00:02:56,1.5110,60.0160
00:02:57,1.4970,60.0170
00:02:58,1.4970,60.0180
00:02:59,1.4850,60.0200
00:03:00,1.5130,60.0210
00:03:01,1.4930,60.0220
00:03:02,1.5020,60.0230
00:03:03,1.4990,60.0240
00:03:04,1.5040,60.0240
00:03:05,1.5080,60.0240
00:03:06,1.5080,60.0230
00:03:07,1.4980,60.0220
00:03:08,1.5100,60.0210
00:03:09,1.4920,60.0200
00:03:10,1.4910,60.0180
00:03:11,1.5070,60.0160
00:03:12,1.4990,60.0150
00:03:13,1.4980,60.0140
00:03:14,1.5070,60.0130
00:03:15,1.5000,60.0120
00:03:16,1.4920,60.0120
00:03:17,1.4970,60.0120
00:03:18,1.4950,60.0120
00:03:19,1.5020,60.0140
00:03:20,1.4940,60.0160
00:03:21,1.4890,60.0180
00:03:22,1.4960,60.0200
00:03:23,1.5160,60.0200
00:03:24,1.5070,60.0190
00:03:25,1.4860,60.0160
00:03:26,1.5010,60.0130
00:03:27,1.5010,60.0090
00:03:28,1.5070,60.0050
00:03:29,1.5000,60.0020
00:03:30,1.4880,59.9990
00:03:31,1.4970,59.9970
00:03:32,1.5000,59.9940
00:03:33,1.4940,59.9910
00:03:34,1.4880,59.9880
00:03:35,1.4940,59.9850
00:03:36,1.4960,59.9820
00:03:37,1.4900,59.9810
00:03:38,1.4980,59.9800
00:03:39,1.4960,59.9820
00:03:40,1.4920,59.9840
00:03:41,1.4850,59.9860
00:03:42,1.5060,59.9900
00:03:43,1.5040,59.9940
00:03:44,1.4970,59.9990
00:03:45,1.4980,60.0050
00:03:46,1.4930,60.0120
00:03:47,1.4940,60.0180
00:03:48,1.5040,60.0230
00:03:49,1.5020,60.0260
00:03:50,1.5220,60.0280
00:03:51,1.5130,60.0290
00:03:52,1.4860,60.0290
00:03:53,1.4960,60.0280
00:03:54,1.5050,60.0260
00:03:55,1.4950,60.0250
00:03:56,1.5120,60.0240
00:03:57,1.4980,60.0230
00:03:58,1.5160,60.0220
00:03:59,1.4870,60.0220
00:04:00,1.4980,60.0220
00:04:01,1.5110,60.0210
00:04:02,1.5050,60.0200
00:04:03,1.4940,60.0180
00:04:04,1.4940,60.0170
00:04:05,1.4900,60.0150
00:04:06,1.5010,60.0130
00:04:07,1.4920,60.0110
00:04:08,1.5070,60.0090
00:04:09,1.5100,60.0050
00:04:10,1.5000,60.0020
00:04:11,1.4900,59.9980
00:04:12,1.5190,59.9950
00:04:13,1.5100,59.9910
00:04:14,1.4960,59.9880
00:04:15,1.4870,59.9850
00:04:16,1.5100,59.9820
00:04:17,1.5050,59.9800
00:04:18,1.4890,59.9800
00:04:19,1.5030,59.9790
00:04:20,1.5090,59.9790
00:04:21,1.4920,59.9770
00:04:22,1.5040,59.9750
00:04:23,1.4990,59.9720
00:04:24,1.4900,59.9690
00:04:25,1.4940,59.9660
00:04:26,1.4950,59.9650
00:04:27,1.4930,59.9650
00:04:28,1.4790,59.9660
00:04:29,1.4930,59.9680
00:04:30,1.4820,59.9710
00:04:31,1.5020,59.9740
00:04:32,1.4930,59.9780
00:04:33,1.4980,59.9810
00:04:34,1.4960,59.9850
00:04:35,1.4890,59.9880
00:04:36,1.5070,59.9920
00:04:37,1.4980,59.9950
00:04:38,1.4860,59.9980
00:04:39,1.5050,60.0010
00:04:40,1.4920,60.0030
00:04:41,1.5000,60.0040
00:04:42,1.5040,60.0040
00:04:43,1.5020,60.0030
00:04:44,1.4920,60.0020
00:04:45,1.4940,60.0000
00:04:46,1.5030,59.9980
00:04:47,1.5000,59.9970
00:04:48,1.5070,59.9950
00:04:49,1.5130,59.9930
00:04:50,1.4840,59.9900
00:04:51,1.5040,59.9870
00:04:52,1.4940,59.9850
00:04:53,1.4940,59.9840
00:04:54,1.4970,59.9840
00:04:55,1.4930,59.9850
00:04:56,1.4960,59.9860
00:04:57,1.5000,59.9880
00:04:58,1.5020,59.9910
00:04:59,1.5010,59.9930
00:05:00,1.5160,59.9950
00:05:01,1.4940,59.9970
00:05:02,1.4930,59.9990
00:05:03,1.5000,59.9990
00:05:04,1.5080,59.9990
00:05:05,1.4940,59.9990
00:05:06,1.5040,59.9980
00:05:07,1.5050,59.9970
00:05:08,1.5120,59.9960
00:05:09,1.5130,59.9960
00:05:10,1.4980,59.9950
00:05:11,1.4910,59.9930
00:05:12,1.5030,59.9910
00:05:13,1.5010,59.9890
00:05:14,1.5060,59.9880
00:05:15,1.5030,59.9860
00:05:16,1.4890,59.9850
00:05:17,1.4980,59.9840
00:05:18,1.5140,59.9850
00:05:19,1.5110,59.9840
00:05:20,1.5020,59.9840
00:05:21,1.5150,59.9830
00:05:22,1.4950,59.9800
00:05:23,1.4920,59.9770
00:05:24,1.4840,59.9730
00:05:25,1.5110,59.9690
00:05:26,1.4960,59.9660
00:05:27,1.4940,59.9630
00:05:28,1.5030,59.9610
00:05:29,1.4970,59.9590
00:05:30,1.5080,59.9580
00:05:31,1.4960,59.9570
00:05:32,1.4900,59.9560
00:05:33,1.4920,59.9560
00:05:34,1.4950,59.9560
00:05:35,1.5220,59.9560
00:05:36,1.4940,59.9550
00:05:37,1.4980,59.9540
00:05:38,1.5140,59.9510
00:05:39,1.5000,59.9490
00:05:40,1.5140,59.9470
00:05:41,1.4850,59.9470
00:05:42,1.5160,59.9470
00:05:43,1.4960,59.9470
00:05:44,1.4980,59.9490
00:05:45,1.5020,59.9520
00:05:46,1.5000,59.9540
00:05:47,1.5070,59.9570
00:05:48,1.4950,59.9600
00:05:49,1.5020,59.9620
00:05:50,1.5070,59.9650
00:05:51,1.5050,59.9660
00:05:52,1.4930,59.9670
00:05:53,1.5100,59.9660
00:05:54,1.4970,59.9650
00:05:55,1.5130,59.9640
00:05:56,1.5100,59.9620
00:05:57,1.5090,59.9600
00:05:58,1.5030,59.9590
00:05:59,1.5110,59.9570
00:06:00,1.5130,59.9560
00:06:01,1.4960,59.9540
00:06:02,1.5060,59.9520
00:06:03,1.4960,59.9500
00:06:04,1.4990,59.9480
00:06:05,1.5040,59.9460
00:06:06,1.5110,59.9440
00:06:07,1.4940,59.9430
00:06:08,1.5100,59.9430
00:06:09,1.4920,59.9420
00:06:10,1.5100,59.9400
00:06:11,1.5180,59.9380
00:06:12,1.5000,59.9360
00:06:13,1.5050,59.9330
00:06:14,1.4850,59.9290
00:06:15,1.4980,59.9250
00:06:16,1.4920,59.9210
00:06:17,1.5030,59.9170
00:06:18,1.4970,59.9130
00:06:19,1.5000,59.9100
00:06:20,1.4950,59.9080
00:06:21,1.5050,59.9070
00:06:22,1.4790,59.9080
00:06:23,1.4920,59.9100
00:06:24,1.5090,59.9130
00:06:25,1.5070,59.9180
00:06:26,1.5000,59.9230
00:06:27,1.4980,59.9290
00:06:28,1.5070,59.9340
00:06:29,1.4930,59.9390
00:06:30,1.5000,59.9420
00:06:31,1.5160,59.9450
00:06:32,1.4910,59.9460
00:06:33,1.5030,59.9460
00:06:34,1.4820,59.9450
00:06:35,1.5010,59.9450
00:06:36,1.4900,59.9460
00:06:37,1.5030,59.9470
00:06:38,1.4960,59.9500
00:06:39,1.4900,59.9530
00:06:40,1.4880,59.9580
00:06:41,1.4990,59.9620
00:06:42,1.4960,59.9640
00:06:43,1.4910,59.9660
00:06:44,1.4970,59.9680
00:06:45,1.5030,59.9680
00:06:46,1.5060,59.9680
00:06:47,1.4930,59.9680
00:06:48,1.5050,59.9670
00:06:49,1.4960,59.9650
00:06:50,1.5080,59.9630
00:06:51,1.4980,59.9610
00:06:52,1.5010,59.9600
00:06:53,1.5010,59.9580
00:06:54,1.5090,59.9560
00:06:55,1.4930,59.9540
00:06:56,1.4870,59.9520
00:06:57,1.4840,59.9510
00:06:58,1.4990,59.9510
00:06:59,1.4870,59.9520
00:07:00,1.5070,59.9530
00:07:01,1.4990,59.9550
00:07:02,1.4870,59.9580
00:07:03,1.5080,59.9600
00:07:04,1.5050,59.9620
00:07:05,1.5140,59.9640
00:07:06,1.4960,59.9670
00:07:07,1.5220,59.9700
00:07:08,1.5070,59.9720
00:07:09,1.4960,59.9740
00:07:10,1.4890,59.9760
00:07:11,1.5040,59.9780
00:07:12,1.5020,59.9820
00:07:13,1.5080,59.9870
00:07:14,1.4930,59.9930
00:07:15,1.5160,59.9990
00:07:16,1.4890,60.0060
00:07:17,1.4990,60.0120
00:07:18,1.4950,60.0190
00:07:19,1.5110,60.0240
00:07:20,1.5300,60.0280
00:07:21,1.4920,60.0290
00:07:22,1.5100,60.0290
00:07:23,1.4940,60.0260
00:07:24,1.5080,60.0220
00:07:25,1.4940,60.0160
00:07:26,1.4980,60.0110
00:07:27,1.4920,60.0050
00:07:28,1.5160,59.9990
00:07:29,1.5190,59.9930
00:07:30,1.4970,59.9860
00:07:31,1.5030,59.9780
00:07:32,1.4880,59.9710
00:07:33,1.5030,59.9650
00:07:34,1.5040,59.9600
00:07:35,1.5090,59.9550
00:07:36,1.4830,59.9510
00:07:37,1.4930,59.9470
00:07:38,1.4980,59.9450
00:07:39,1.5020,59.9440
00:07:40,1.4950,59.9430
00:07:41,1.4960,59.9440
00:07:42,1.5070,59.9450
00:07:43,1.5050,59.9480
00:07:44,1.4870,59.9510
00:07:45,1.5070,59.9560
00:07:46,1.4860,59.9620
00:07:47,1.5050,59.9680
00:07:48,1.4970,59.9740
00:07:49,1.4970,59.9800
00:07:50,1.4850,59.9860
00:07:51,1.5070,59.9920
00:07:52,1.4900,59.9970
00:07:53,1.5110,60.0020
00:07:54,1.5170,60.0050
00:07:55,1.4920,60.0080
00:07:56,1.4880,60.0100
00:07:57,1.4970,60.0110
00:07:58,1.4870,60.0120
00:07:59,1.4920,60.0140
00:08:00,1.5000,60.0170
00:08:01,1.5030,60.0200
00:08:02,1.5080,60.0220
00:08:03,1.4980,60.0220
00:08:04,1.5010,60.0210
00:08:05,1.5190,60.0190
00:08:06,1.5050,60.0180
00:08:07,1.5120,60.0160
00:08:08,1.4840,60.0140
00:08:09,1.4910,60.0110
00:08:10,1.5000,60.0080
00:08:11,1.5800,60.0040
00:08:12,1.6660,59.9990
00:08:13,1.6900,59.9940
00:08:14,1.7040,59.9890
00:08:15,1.7070,59.9830
00:08:16,1.6880,59.9770
00:08:17,1.7090,59.9730
00:08:18,1.8710,59.9680
00:08:19,2.0220,59.9640
00:08:20,2.0220,59.9610
00:08:21,2.0310,59.9590
00:08:22,2.0380,59.9570
00:08:23,2.0310,59.9550
00:08:24,2.0370,59.9540
00:08:25,2.0370,59.9530
00:08:26,2.0520,59.9520
00:08:27,2.0460,59.9520
00:08:28,2.0340,59.9530
00:08:29,2.0700,59.9540
00:08:30,2.1840,59.9560
00:08:31,2.1920,59.9590
00:08:32,2.2070,59.9620
00:08:33,2.2130,59.9650
00:08:34,2.2150,59.9680
00:08:35,2.2210,59.9690
00:08:36,2.2400,59.9700
00:08:37,2.2510,59.9700
00:08:38,2.2460,59.9710
00:08:39,2.2380,59.9720
00:08:40,2.2540,59.9730
00:08:41,2.2440,59.9740
00:08:42,2.2640,59.9760
00:08:43,2.2820,59.9770
00:08:44,2.2750,59.9770
00:08:45,2.3060,59.9770
00:08:46,2.3060,59.9760
00:08:47,2.3080,59.9750
00:08:48,2.3140,59.9740
00:08:49,2.3230,59.9710
00:08:50,2.3120,59.9690
00:08:51,2.3240,59.9680
00:08:52,2.3290,59.9700
00:08:53,2.3290,59.9740
00:08:54,2.3400,59.9800
00:08:55,2.3120,59.9860
00:08:56,2.3330,59.9920
00:08:57,2.3280,59.9970
00:08:58,2.3390,60.0010
00:08:59,2.3160,60.0050
00:09:00,2.3160,60.0080
00:09:01,2.3320,60.0120
00:09:02,2.3060,60.0170
00:09:03,2.3260,60.0230
00:09:04,2.3150,60.0290
00:09:05,2.3210,60.0340
00:09:06,2.3130,60.0390
00:09:07,2.3290,60.0430
00:09:08,2.3350,60.0460
00:09:09,2.3080,60.0490
00:09:10,2.3120,60.0510
00:09:11,2.3340,60.0520
00:09:12,2.3130,60.0540
00:09:13,2.3270,60.0540
00:09:14,2.3280,60.0550
00:09:15,2.3260,60.0540
00:09:16,2.3150,60.0540
00:09:17,2.3360,60.0550
00:09:18,2.3250,60.0570
00:09:19,2.3220,60.0580
00:09:20,2.3350,60.0600
00:09:21,2.3320,60.0600
00:09:22,2.3260,60.0590
00:09:23,2.3300,60.0570
00:09:24,2.3100,60.0540
00:09:25,2.3270,60.0520
00:09:26,2.3150,60.0490
00:09:27,2.3210,60.0470
00:09:28,2.3340,60.0480
00:09:29,2.3200,60.0500
00:09:30,2.3280,60.0530
00:09:31,2.3260,60.0570
00:09:32,2.3310,60.0610
00:09:33,2.3310,60.0650
00:09:34,2.3210,60.0690
00:09:35,2.3500,60.0710
00:09:36,2.3270,60.0720
00:09:37,2.3370,60.0710
00:09:38,2.3170,60.0690
00:09:39,2.3300,60.0640
00:09:40,2.3230,60.0580
00:09:41,2.3210,60.0520
00:09:42,2.3280,60.0450
00:09:43,2.3220,60.0390
00:09:44,2.3320,60.0350
00:09:45,2.3230,60.0330
00:09:46,2.3290,60.0320
00:09:47,2.3320,60.0320
00:09:48,2.3320,60.0320
00:09:49,2.3500,60.0340
00:09:50,2.3060,60.0360
00:09:51,2.3280,60.0390
00:09:52,2.3390,60.0420
00:09:53,2.3210,60.0460
00:09:54,2.3150,60.0490
00:09:55,2.3180,60.0510
00:09:56,2.3430,60.0530
00:09:57,2.3380,60.0540
00:09:58,2.3220,60.0530
00:09:59,2.3080,60.0520
00:10:00,2.3030,60.0540
00:10:01,2.3230,60.0620
00:10:02,2.3120,60.0710
00:10:03,2.3020,60.0820
00:10:04,2.3070,60.0920
00:10:05,2.3070,60.1030
00:10:06,2.2830,60.1130
00:10:07,2.2870,60.1220
00:10:08,2.2650,60.1280
00:10:09,2.2820,60.1330
00:10:10,2.2710,60.1370
00:10:11,2.2760,60.1400
00:10:12,2.2620,60.1430
00:10:13,2.2690,60.1450
00:10:14,2.2610,60.1460
00:10:15,2.2880,60.1450
00:10:16,2.2550,60.1440
00:10:17,2.2630,60.1410
00:10:18,2.2700,60.1380
00:10:19,2.2710,60.1330
00:10:20,2.2560,60.1280
00:10:21,2.2490,60.1230
00:10:22,2.2710,60.1180
00:10:23,2.2670,60.1140
00:10:24,2.2730,60.1100
00:10:25,2.2550,60.1070
00:10:26,2.2650,60.1030
00:10:27,2.2780,60.1000
00:10:28,2.2620,60.0980
00:10:29,2.2530,60.0950
00:10:30,2.2540,60.0940
00:10:31,2.2730,60.0940
00:10:32,2.2660,60.0940
00:10:33,2.2620,60.0950
00:10:34,2.2640,60.0960
00:10:35,2.2500,60.0980
00:10:36,2.2590,60.0990
00:10:37,2.2580,60.1010
00:10:38,2.2640,60.1020
00:10:39,2.2450,60.1040
00:10:40,2.2490,60.1050
00:10:41,2.2650,60.1060
00:10:42,2.2510,60.1070
00:10:43,2.2710,60.1070
00:10:44,2.2610,60.1060
00:10:45,2.2590,60.1040
00:10:46,2.2620,60.1020
00:10:47,2.2680,60.0980
00:10:48,2.2680,60.0930
00:10:49,2.2380,60.0890
00:10:50,2.2470,60.0850
00:10:51,2.2670,60.0820
00:10:52,2.2500,60.0790
00:10:53,2.2550,60.0770
00:10:54,2.2320,60.0750
00:10:55,2.2480,60.0740
00:10:56,2.2240,60.0730
00:10:57,2.2650,60.0730
00:10:58,2.2490,60.0740
00:10:59,2.2570,60.0750
00:11:00,2.2480,60.0760
00:11:01,2.2430,60.0780
00:11:02,2.2500,60.0800
00:11:03,2.2550,60.0820
00:11:04,2.2520,60.0850
00:11:05,2.2470,60.0860
00:11:06,2.2490,60.0860
00:11:07,2.2670,60.0860
00:11:08,2.2450,60.0850
00:11:09,2.2470,60.0830
00:11:10,2.2600,60.0800
00:11:11,2.2580,60.0780
00:11:12,2.2550,60.0760
00:11:13,2.2440,60.0750
00:11:14,2.2720,60.0730
00:11:15,2.2480,60.0720
00:11:16,2.2510,60.0710
00:11:17,2.2490,60.0720
00:11:18,2.2540,60.0720
00:11:19,2.2660,60.0730
00:11:20,2.2670,60.0740
00:11:21,2.2460,60.0760
00:11:22,2.2370,60.0780
00:11:23,2.2490,60.0800
00:11:24,2.2500,60.0830
00:11:25,2.2540,60.0850
00:11:26,2.2640,60.0870
00:11:27,2.2640,60.0880
00:11:28,2.2510,60.0890
00:11:29,2.2450,60.0900
00:11:30,2.2570,60.0900
00:11:31,2.2480,60.0900
00:11:32,2.2510,60.0910
00:11:33,2.2620,60.0910
00:11:34,2.2470,60.0910
00:11:35,2.2640,60.0920
00:11:36,2.2550,60.0910
00:11:37,2.2680,60.0910
00:11:38,2.2590,60.0910
00:11:39,2.2530,60.0900
00:11:40,2.2590,60.0880
00:11:41,2.2610,60.0860
00:11:42,2.2520,60.0820
00:11:43,2.2510,60.0790
00:11:44,2.2580,60.0750
00:11:45,2.2670,60.0720
00:11:46,2.2610,60.0690
00:11:47,2.2510,60.0670
00:11:48,2.2510,60.0650
00:11:49,2.2550,60.0640
00:11:50,2.2530,60.0630
00:11:51,2.2620,60.0620
00:11:52,2.2480,60.0630
00:11:53,2.2530,60.0650
00:11:54,2.2630,60.0670
00:11:55,2.2570,60.0690
00:11:56,2.2620,60.0700
00:11:57,2.2590,60.0710
00:11:58,2.2560,60.0720
00:11:59,2.2490,60.0740
00:12:00,2.2510,60.0750
00:12:01,2.2530,60.0760
00:12:02,2.2550,60.0760
00:12:03,2.2540,60.0750
00:12:04,2.2580,60.0740
00:12:05,2.2550,60.0720
00:12:06,2.2610,60.0710
00:12:07,2.2560,60.0690
00:12:08,2.2640,60.0680
00:12:09,2.2490,60.0660
00:12:10,2.2570,60.0660
00:12:11,2.2650,60.0660
00:12:12,2.2510,60.0670
00:12:13,2.2620,60.0700
00:12:14,2.2580,60.0720
00:12:15,2.2650,60.0750
00:12:16,2.2680,60.0790
00:12:17,2.2620,60.0810
00:12:18,2.2500,60.0830
00:12:19,2.2480,60.0840
00:12:20,2.2610,60.0830
00:12:21,2.2690,60.0820
00:12:22,2.2540,60.0810
00:12:23,2.2610,60.0790
00:12:24,2.2430,60.0760
00:12:25,2.2570,60.0730
00:12:26,2.2500,60.0700
00:12:27,2.2670,60.0670
00:12:28,2.2590,60.0640
00:12:29,2.2570,60.0630
00:12:30,2.2630,60.0610
00:12:31,2.2470,60.0590
00:12:32,2.2650,60.0580
00:12:33,2.2470,60.0580
00:12:34,2.2560,60.0580
00:12:35,2.2640,60.0610
00:12:36,2.2720,60.0630
00:12:37,2.2630,60.0670
00:12:38,2.2640,60.0720
00:12:39,2.2790,60.0770
00:12:40,2.2730,60.0800
00:12:41,2.2620,60.0830
00:12:42,2.2600,60.0840
00:12:43,2.2600,60.0840
00:12:44,2.2480,60.0840
00:12:45,2.2830,60.0850
00:12:46,2.2620,60.0860
00:12:47,2.2710,60.0870
00:12:48,2.2580,60.0880
00:12:49,2.2620,60.0870
00:12:50,2.2450,60.0850
00:12:51,2.2570,60.0830
00:12:52,2.2600,60.0800
00:12:53,2.2510,60.0790
00:12:54,2.2520,60.0790
00:12:55,2.2700,60.0790
00:12:56,2.2730,60.0790
00:12:57,2.2630,60.0780
00:12:58,2.2670,60.0760
00:12:59,2.2600,60.0750
00:13:00,2.2540,60.0730
00:13:01,2.2390,60.0710
00:13:02,2.2650,60.0690
00:13:03,2.2500,60.0660
00:13:04,2.2510,60.0640
00:13:05,2.2660,60.0630
00:13:06,2.2630,60.0620
00:13:07,2.2630,60.0620
00:13:08,2.2690,60.0620
00:13:09,2.2450,60.0620
00:13:10,2.2640,60.0610
00:13:11,2.2480,60.0600
00:13:12,2.2590,60.0590
00:13:13,2.2560,60.0600
00:13:14,2.2700,60.0610
00:13:15,2.2640,60.0620
00:13:16,2.2750,60.0620
00:13:17,2.2660,60.0630
00:13:18,2.2410,60.0640
00:13:19,2.2470,60.0660
00:13:20,2.2540,60.0690
00:13:21,2.2520,60.0730
00:13:22,2.2570,60.0770
00:13:23,2.2660,60.0820
00:13:24,2.2580,60.0880
00:13:25,2.2570,60.0930
00:13:26,2.2630,60.0970
00:13:27,2.2640,60.0990
00:13:28,2.2520,60.1010
00:13:29,2.2600,60.1010
00:13:30,2.2550,60.1000
00:13:31,2.2710,60.0980
00:13:32,2.2600,60.0970
00:13:33,2.2600,60.0950
00:13:34,2.2530,60.0920
00:13:35,2.2740,60.0890
00:13:36,2.2420,60.0860
00:13:37,2.2820,60.0830
00:13:38,2.2670,60.0790
00:13:39,2.2530,60.0770
00:13:40,2.2690,60.0750
00:13:41,2.2720,60.0730
00:13:42,2.2720,60.0710
00:13:43,2.2520,60.0700
00:13:44,2.2720,60.0680
00:13:45,2.2560,60.0680
00:13:46,2.2580,60.0680
00:13:47,2.2580,60.0680
00:13:48,2.2690,60.0700
00:13:49,2.2630,60.0720
00:13:50,2.2670,60.0740
00:13:51,2.2710,60.0750
00:13:52,2.2740,60.0740
00:13:53,2.2740,60.0710
00:13:54,2.2550,60.0670
00:13:55,2.2700,60.0610
00:13:56,2.2680,60.0550
00:13:57,2.2600,60.0510
00:13:58,2.2670,60.0470
00:13:59,2.2830,60.0450
00:14:00,2.2930,60.0430
00:14:01,2.2720,60.0420
00:14:02,2.2810,60.0430
00:14:03,2.2650,60.0450
00:14:04,2.2670,60.0470
00:14:05,2.2800,60.0490
00:14:06,2.2710,60.0510
00:14:07,2.2680,60.0530
00:14:08,2.2710,60.0550
00:14:09,2.2750,60.0570
00:14:10,2.2680,60.0590
00:14:11,2.2760,60.0610
00:14:12,2.2870,60.0620
00:14:13,2.2730,60.0630
00:14:14,2.2760,60.0630
00:14:15,2.2660,60.0640
00:14:16,2.2600,60.0650
00:14:17,2.2650,60.0670
00:14:18,2.2810,60.0690
00:14:19,2.2640,60.0730
00:14:20,2.2740,60.0760
00:14:21,2.2810,60.0790
00:14:22,2.2540,60.0830
00:14:23,2.2670,60.0860
00:14:24,2.2780,60.0890
00:14:25,2.2780,60.0920
00:14:26,2.2850,60.0940
00:14:27,2.2720,60.0970
00:14:28,2.2590,60.0980
00:14:29,2.2700,60.0980
00:14:30,2.2550,60.0960
00:14:31,2.2740,60.0930
00:14:32,2.2890,60.0910
